Group_id	Spider_classification	Utterance_id	Base_paraphrase	Portuguese_utterance	English_utterance	Domain_value_generic	English_SQL_statement	Portuguese_SQL_statement	Events_cases_classification	Projection_classification	Condition_classification	Condition_group_classification	Purpose_classification	Wh_classification	Ambiguity	Projection_aggregation	Groupby	IUEN	Subselect_condition	Subselect_having	Subselect_from	Subselect_with
72	medium	587	paraphrase	Recupere os casos que possuem mais do que uma ocorrência de atividade.	Retrieve the cases that have more than one instance of activity.	Generic	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	cases	case	none	having	descriptive statistics - control flow	none	yes	none	yes	no	no	no	no	no
72	medium	588	paraphrase	Informe quais são os casos que possuem mais do que uma ocorrência de atividade.	Report which cases have more than one occurrence of activity.	Generic	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	cases	case	none	having	descriptive statistics - control flow	none	yes	none	yes	no	no	no	no	no
72	medium	589	paraphrase	Em quais casos houve mais do que uma ocorrência de atividade?	In which cases was there more than one occurrence of activity?	Generic	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	cases	case	none	having	descriptive statistics - control flow	which	yes	none	yes	no	no	no	no	no
72	medium	590	paraphrase	Em quais declarações, uma ação teve que ser executada mais de uma vez? 	In which declarations did an action have to be performed more than once?	Domain	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	SELECT DISTINCT idcase FROM event_log GROUP BY idcase, activity HAVING COUNT(*) > 1	cases	case	none	having	descriptive statistics - control flow	which	yes	none	yes	no	no	no	no	no
																						
73	easy	591	base	Quais os eventos, e seus atributos, que ocorreram nas datas '2018-10-01' e '2018-10-02'?	What events, and their attributes, occurred on the dates '2018-10-01' and '2018-10-02'?	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	592	paraphrase	Quais os registros que ocorrem nas datas '2018-10-01' e '2018-10-02'?	Which records occur on the dates '2018-10-01' and '2018-10-02'?	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	which	no	none	no	no	no	no	no	no
73	easy	593	paraphrase	Recupere os eventos, e seus atributos, ocorridos nas datas '2018-10-01' e '2018-10-02'.	Retrieve the events, and their attributes, that occurred on the dates '2018-10-01' and '2018-10-02'.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	594	paraphrase	Liste os eventos, e seus atributos, ocorridos nas datas '2018-10-01' e '2018-10-02'.	List the events, and their attributes, that occurred on the dates '2018-10-01' and '2018-10-02'.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	595	paraphrase	Informe os eventos, e seus atributos, ocorridos nas datas '2018-10-01' e '2018-10-02'.	Report the events, and their attributes, that occurred on the dates '2018-10-01' and '2018-10-02'.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	596	paraphrase	Nas datas '2018-10-01' e '2018-10-02' ocorreram quais eventos. Liste todos os seus atributos. 	On the dates '2018-10-01' and '2018-10-02' which events occurred. List all their attributes.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	which	no	none	no	no	no	no	no	no
73	easy	597	paraphrase	Quais são as informações referentes aos eventos ocorridos nas datas '2018-10-01' e '2018-10-02'?	What is the information regarding the events that occurred on the dates '2018-10-01' and '2018-10-02'?	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	598	paraphrase	Recupere os dados referentes aos eventos ocorridos nas datas '2018-10-01' e '2018-10-02'.	Retrieve data relating to events that occurred on the dates '2018-10-01' and '2018-10-02'.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	599	paraphrase	O que ocorreu nas declarações entre '2018-10-01' e '2018-10-02'?	What happened in the declarations between '2018-10-01' and '2018-10-02'?	Domain	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	600	paraphrase	Quais os eventos, e seus atributos, que ocorreram em um de outubro de 2018 e dois de outubro de 2018?	What events, and their attributes, occurred on October first, 2018 and October second, 2018?	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	601	paraphrase	Recupere os eventos, e seus atributos, ocorridos nas datas de um de outubro de 2018 e dois de outubro de 2018.	Retrieve the events, and their attributes, that occurred on the dates of October first, 2018 and October second, 2018.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	602	paraphrase	Liste os eventos, e seus atributos, ocorridos nas datas de um de outubro de 2018 e dois de outubro de 2018.	List the events, and their attributes, that occurred on the dates of October first, 2018 and October second, 2018.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	603	paraphrase	Informe os eventos, e seus atributos, ocorridos nas datas de um de outubro de 2018 e dois de outubro de 2018.	Report the events, and their attributes, that occurred on the dates of October first, 2018 and October second, 2018.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	604	paraphrase	Nas datas um de outubro de 2018 e dois de outubro de 2018 ocorreram quais eventos. Liste todos os seus atributos. 	On dates October first, 2018 and October second, 2018 which events occurred? List all their attributes.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	which	no	none	no	no	no	no	no	no
73	easy	605	paraphrase	Quais são as informações referentes aos eventos ocorridos nas datas de um de outubro de 2018 e dois de outubro de 2018?	What is the information regarding the events that occurred on the dates of October first, 2018 and October second, 2018?	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	606	paraphrase	Recupere os dados referentes aos eventos ocorridos nas datas de um de outubro de 2018 e dois de outubro de 2018.	Retrieve data relating to events that occurred on the dates of October first, 2018 and October second, 2018.	Value	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	none	no	none	no	no	no	no	no	no
73	easy	607	paraphrase	O que ocorreu nas declarações entre um e dois de outubro de 2018?	What happened in the declarations between October first and second, 2018?	Domain	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	608	paraphrase	Quais intervenções foram feitas entre um de outubro e dois de outubro do ano de 2018?	What interventions were carried out between October first and October second of the year 2018?	Domain	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
73	easy	609	paraphrase	O que foi feito nas declarações entre um de outubro de 2018 e dois de outubro no mesmo ano?	What was done in the declarations between October first, 2018 and October second of the same year?	Domain	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-10-01' AND '2018-10-03'	events	event	timestamp	none	perspective - temporal	what	no	none	no	no	no	no	no	no
																						
75	medium	610	base	Recupere todos os eventos, e seus atributos, que foram executados por recursos cujo nome inicia com a letra 'M'.	Retrieve all events, and their attributes, that were performed by resources whose name starts with the letter 'M'.	Value	SELECT * FROM event_log WHERE resource LIKE 'M%'	SELECT * FROM event_log WHERE resource LIKE 'M%'	events	event	resource	none	perspective - resource	which	no	none	no	no	no	no	no	no
75	medium	611	paraphrase	Quais eventos foram executados por recursos cujo nome inicia com a letra 'M'? Liste o evento com todos seus atributos	What events were performed by resources whose name starts with the letter 'M'? List the events with all their attributes	Value	SELECT * FROM event_log WHERE resource LIKE 'M%'	SELECT * FROM event_log WHERE resource LIKE 'M%'	events	event	resource	none	perspective - resource	what	no	none	no	no	no	no	no	no
75	medium	612	paraphrase	Liste todos os eventos, e seus atributos, que foram executados por recursos cujo nome inicia com a letra 'M'.	List all events, and their attributes, that were performed by resources whose name starts with the letter 'M'.	Value	SELECT * FROM event_log WHERE resource LIKE 'M%'	SELECT * FROM event_log WHERE resource LIKE 'M%'	events	event	resource	none	perspective - resource	none	no	none	no	no	no	no	no	no
75	medium	613	paraphrase	Informe todos os eventos, e seus atributos, que foram executados por recursos cujo nome inicia com a letra 'M'.	Report all events, and their attributes, that were performed by resources whose name starts with the letter 'M'.	Value	SELECT * FROM event_log WHERE resource LIKE 'M%'	SELECT * FROM event_log WHERE resource LIKE 'M%'	events	event	resource	none	perspective - resource	none	no	none	no	no	no	no	no	no
75	medium	614	paraphrase	Recupere todos os atributos dos eventos que foram executados por recursos cujo nome inicia com a letra 'M'.	Retrieve all attributes of events that were performed by resources whose name starts with the letter 'M'.	Value	SELECT * FROM event_log WHERE resource LIKE 'M%'	SELECT * FROM event_log WHERE resource LIKE 'M%'	events	event	resource	none	perspective - resource	none	no	none	no	no	no	no	no	no
